user_id,username,follower_count,following_count,account_created,verified
user_03737,user_3737_best,843,205,2021-03-07,False
user_03738,user_3738_cool,49,256,2023-10-06,True
user_03739,user_3739_best,312,235,2023-11-09,False
user_03740,user_3740_fun,142,199,2022-05-31,False
user_03741,user_3741_cool,1080,230,2021-05-05,False
user_03742,user_3742_cool,19,75,2020-12-22,False
user_03743,user_3743_great,203,401,2021-03-09,False
user_03744,user_3744_best,0,69,2021-03-14,False
user_03745,user_3745_cool,257,186,2020-09-08,False
user_03746,user_3746_best,616,432,2023-04-07,False
user_03747,user_3747_best,619,336,2023-01-09,False
user_03748,user_3748_best,2062,206,2023-01-09,False
user_03749,user_3749_awesome,86,207,2023-12-03,False
user_03750,user_3750_awesome,193,79,2020-05-18,False
user_03751,user_3751_best,348,373,2020-03-11,False
user_03752,user_3752_cool,524,275,2020-04-21,False
user_03753,user_3753_fun,93,139,2020-12-18,False
user_03754,user_3754_cool,19,199,2022-04-05,False
user_03755,user_3755_great,330,156,2022-04-16,False
user_03756,user_3756_best,89,-47,2023-10-09,False
user_03757,user_3757_great,90,255,2021-07-22,False
user_03758,user_3758_great,975,346,2023-12-24,False
user_03759,user_3759_awesome,2230,132,2023-09-11,False
user_03760,user_3760_fun,31,152,2021-08-19,False
user_03761,user_3761_cool,101,346,2020-11-01,False
user_03762,user_3762_awesome,272,177,2022-11-01,False
user_03763,user_3763_best,51,177,2022-12-03,False
user_03764,user_3764_fun,60,368,2020-12-14,False
user_03765,user_3765_awesome,34,231,2023-03-13,False
user_03766,user_3766_cool,6,421,2020-05-04,False
user_03767,user_3767_cool,3378,307,2020-01-15,False
user_03768,user_3768_awesome,22,19,2021-12-05,False
user_03769,user_3769_best,77,-48,2020-11-26,False
user_03770,user_3770_great,42,199,2022-01-02,False
user_03771,user_3771_best,0,304,2020-09-04,False
user_03772,user_3772_best,6,85,2022-10-30,True
user_03773,user_3773_awesome,59,109,2021-06-01,False
user_03774,user_3774_cool,18,134,2022-03-20,False
user_03775,user_3775_best,78,127,2020-03-22,False
user_03776,user_3776_awesome,119,155,2022-06-24,False
user_03777,user_3777_cool,179,256,2023-01-15,False
user_03778,user_3778_great,13,174,2022-12-07,False
user_03779,user_3779_great,741,38,2022-04-14,False
user_03780,user_3780_fun,60,164,2022-12-08,False
user_03781,user_3781_awesome,23,175,2021-07-28,False
user_03782,user_3782_cool,33,325,2021-03-21,False
user_03783,user_3783_great,3304,52,2021-01-27,False
user_03784,user_3784_cool,0,16,2023-02-15,False
user_03785,user_3785_great,98,199,2023-09-23,False
user_03786,user_3786_fun,7,330,2022-04-01,False
user_03787,user_3787_cool,810,224,2020-04-19,False
user_03788,user_3788_best,628,126,2020-02-04,False
user_03789,user_3789_cool,86,357,2020-08-03,False
user_03790,user_3790_fun,283,236,2020-06-17,False
user_03791,user_3791_awesome,1227,237,2021-12-27,False
user_03792,user_3792_awesome,445,452,2021-01-24,False
user_03793,user_3793_awesome,65,164,2021-01-26,False
user_03794,user_3794_best,66,238,2022-03-14,False
user_03795,user_3795_best,394,352,2023-04-30,False
user_03796,user_3796_cool,224,105,2023-08-30,False
user_03797,user_3797_cool,105,133,2020-10-10,True
user_03798,user_3798_fun,188,207,2023-03-27,False
user_03799,user_3799_fun,237,152,2022-03-10,False
user_03800,user_3800_awesome,138,-12,2022-07-05,False
user_03801,user_3801_great,241,156,2020-11-06,False
user_03802,user_3802_great,285,111,2022-05-22,False
user_03803,user_3803_best,51,102,2020-08-25,False
user_03804,user_3804_cool,89,150,2021-08-14,False
user_03805,user_3805_cool,110,40,2021-12-24,False
user_03806,user_3806_cool,84,56,2021-10-29,False
user_03807,user_3807_cool,90,260,2023-05-06,False
user_03808,user_3808_great,81,100,2020-02-04,False
user_03809,user_3809_best,37,128,2020-01-24,False
user_03810,user_3810_best,12,379,2022-01-25,False
user_03811,user_3811_best,63,194,2021-08-20,False
user_03812,user_3812_awesome,225,322,2020-09-12,False
user_03813,user_3813_cool,1820,174,2023-10-25,True
user_03814,user_3814_cool,9,154,2023-03-08,True
user_03815,user_3815_best,69,259,2021-10-17,False
user_03816,user_3816_cool,89,232,2021-11-04,False
user_03817,user_3817_cool,1094,255,2023-07-01,False
user_03818,user_3818_great,702,406,2021-04-26,False
user_03819,user_3819_cool,23,143,2020-10-30,False
user_03820,user_3820_awesome,4,230,2022-11-26,True
user_03821,user_3821_best,148,295,2023-09-20,False
user_03822,user_3822_cool,81,145,2021-05-25,True
user_03823,user_3823_awesome,612,138,2021-05-13,False
user_03824,user_3824_best,41,157,2023-12-15,False
user_03825,user_3825_awesome,348,87,2023-03-12,False
user_03826,user_3826_awesome,129,278,2021-05-24,False
user_03827,user_3827_awesome,39,335,2022-12-25,False
user_03828,user_3828_fun,164,78,2022-07-06,False
user_03829,user_3829_great,27,31,2023-04-10,False
user_03830,user_3830_awesome,192,92,2022-06-08,False
user_03831,user_3831_awesome,65,238,2020-06-01,False
user_03832,user_3832_awesome,61,381,2020-05-15,False
user_03833,user_3833_fun,8,368,2020-12-04,False
user_03834,user_3834_cool,31,0,2022-11-06,False
user_03835,user_3835_fun,20,332,2023-01-06,False
user_03836,user_3836_cool,207,306,2021-12-03,False
user_03837,user_3837_best,34,335,2023-04-20,False
user_03838,user_3838_awesome,96,109,2023-02-10,False
user_03839,user_3839_best,191,9,2021-04-25,False
user_03840,user_3840_awesome,52,16,2023-12-14,False
user_03841,user_3841_fun,391,94,2021-10-23,False
user_03842,user_3842_best,32,176,2022-02-20,False
user_03843,user_3843_awesome,56,285,2023-08-28,False
user_03844,user_3844_cool,43,409,2020-06-16,False
user_03845,user_3845_great,381,198,2020-06-06,False
user_03846,user_3846_cool,59,153,2020-11-05,False
user_03847,user_3847_best,69,252,2022-02-03,False
user_03848,user_3848_cool,365,289,2022-02-05,False
user_03849,user_3849_best,14,119,2022-04-09,False
user_03850,user_3850_awesome,54,33,2021-05-14,False
user_03851,user_3851_cool,21,172,2021-11-11,False
user_03852,user_3852_fun,51,118,2022-09-19,False
user_03853,user_3853_best,61,267,2023-10-23,False
user_03854,user_3854_great,72,131,2020-11-21,False
user_03855,user_3855_great,29,134,2022-04-04,False
user_03856,user_3856_great,1111,86,2022-01-10,False
user_03857,user_3857_fun,156,126,2021-07-13,False
user_03858,user_3858_cool,112,111,2022-12-29,False
user_03859,user_3859_fun,34,251,2022-11-30,False
user_03860,user_3860_cool,34,195,2021-06-10,False
user_03861,user_3861_cool,98,102,2020-08-10,False
user_03862,user_3862_awesome,680,98,2021-09-14,False
user_03863,user_3863_great,20,232,2021-05-18,False
user_03864,user_3864_fun,62,214,2020-05-01,False
user_03865,user_3865_awesome,45,186,2023-10-02,False
user_03866,user_3866_awesome,22,251,2022-09-19,False
user_03867,user_3867_fun,174,181,2023-06-23,False
user_03868,user_3868_cool,59,287,2022-12-23,False
user_03869,user_3869_great,75,137,2020-01-06,False
user_03870,user_3870_awesome,48,213,2023-02-07,False
user_03871,user_3871_awesome,112,326,2023-08-17,False
user_03872,user_3872_awesome,17,185,2022-05-15,False
user_03873,user_3873_awesome,450,285,2020-03-19,False
user_03874,user_3874_cool,31,283,2020-01-12,False
user_03875,user_3875_great,36,112,2022-03-27,False
user_03876,user_3876_great,28,343,2023-02-22,False
user_03877,user_3877_awesome,2467,222,2021-06-14,False
user_03878,user_3878_fun,4,291,2022-08-11,False
user_03879,user_3879_cool,262,166,2022-03-16,False
user_03880,user_3880_fun,94,150,2020-03-22,False
user_03881,user_3881_best,79,266,2021-10-11,False
user_03882,user_3882_fun,7,86,2021-02-08,False
user_03883,user_3883_cool,107,207,2023-12-25,True
user_03884,user_3884_best,245,24,2020-01-29,False
user_03885,user_3885_fun,206,212,2022-01-13,False
user_03886,user_3886_awesome,247,330,2023-08-07,False
user_03887,user_3887_best,57,296,2023-05-13,False
user_03888,user_3888_fun,73,116,2020-10-28,False
user_03889,user_3889_great,8,122,2022-06-16,False
user_03890,user_3890_awesome,245,180,2023-12-02,False
user_03891,user_3891_best,3,98,2022-07-04,False
user_03892,user_3892_cool,141,339,2022-07-17,False
user_03893,user_3893_cool,220,12,2020-03-11,False
user_03894,user_3894_best,260,-1,2020-03-07,False
user_03895,user_3895_great,272,146,2023-09-02,False
user_03896,user_3896_best,23,229,2021-01-10,False
user_03897,user_3897_best,125,262,2020-03-08,False
user_03898,user_3898_great,194,223,2021-04-08,False
user_03899,user_3899_best,111,208,2020-04-01,False
user_03900,user_3900_best,68,233,2023-06-13,False
user_03901,user_3901_cool,44,312,2023-04-18,False
user_03902,user_3902_great,6042,238,2023-04-29,False
user_03903,user_3903_great,3,188,2021-05-29,False
user_03904,user_3904_awesome,4704,175,2022-06-11,False
user_03905,user_3905_great,1480,228,2022-06-08,True
user_03906,user_3906_awesome,438,9,2022-03-09,False
user_03907,user_3907_great,7,41,2023-08-10,True
user_03908,user_3908_great,188,305,2023-01-28,False
user_03909,user_3909_awesome,15,305,2023-09-09,False
user_03910,user_3910_best,604,322,2021-11-26,False
user_03911,user_3911_great,20,136,2022-03-30,False
user_03912,user_3912_cool,136,289,2020-06-26,False
user_03913,user_3913_awesome,14,72,2020-11-11,False
user_03914,user_3914_fun,616,102,2020-12-11,False
user_03915,user_3915_awesome,46,33,2022-07-15,False
user_03916,user_3916_great,276,348,2021-09-11,False
user_03917,user_3917_great,354,109,2023-01-31,False
user_03918,user_3918_cool,255,353,2020-10-14,False
user_03919,user_3919_fun,96,447,2023-08-03,False
user_03920,user_3920_best,54,184,2022-11-11,False
user_03921,user_3921_great,5,265,2020-09-07,False
user_03922,user_3922_great,25,147,2022-10-13,False
user_03923,user_3923_best,584,171,2022-02-04,False
user_03924,user_3924_fun,293,57,2022-06-10,False
user_03925,user_3925_best,324,240,2022-10-31,False
user_03926,user_3926_best,5,162,2021-09-29,False
user_03927,user_3927_best,29,218,2022-02-09,False
user_03928,user_3928_awesome,8311,247,2022-03-03,True
user_03929,user_3929_great,29,219,2023-06-15,False
user_03930,user_3930_best,189,249,2021-04-11,False
user_03931,user_3931_fun,132,227,2020-06-18,False
user_03932,user_3932_best,109,249,2023-10-14,False
user_03933,user_3933_fun,506,203,2023-09-02,False
user_03934,user_3934_awesome,0,157,2023-01-22,False
user_03935,user_3935_awesome,23,289,2023-06-24,False
user_03936,user_3936_cool,237,316,2021-02-14,False
user_03937,user_3937_best,18,90,2023-06-04,False
user_03938,user_3938_fun,54,218,2022-10-01,False
user_03939,user_3939_fun,7909,323,2023-04-06,False
user_03940,user_3940_great,584,261,2022-09-05,False
user_03941,user_3941_awesome,15,344,2020-05-21,False
user_03942,user_3942_best,15,254,2022-12-15,False
user_03943,user_3943_cool,409,69,2023-02-10,False
user_03944,user_3944_awesome,68,256,2022-08-08,False
user_03945,user_3945_great,37,116,2022-09-23,False
user_03946,user_3946_best,9,132,2021-08-19,False
user_03947,user_3947_fun,749,104,2021-04-28,False
user_03948,user_3948_fun,28,273,2020-07-08,False
user_03949,user_3949_awesome,483,182,2020-09-28,False
user_03950,user_3950_great,29,212,2022-07-24,False
user_03951,user_3951_great,5,263,2022-10-15,False
user_03952,user_3952_fun,164,295,2023-10-11,False
user_03953,user_3953_great,48,238,2022-04-08,False
user_03954,user_3954_awesome,12,242,2020-07-11,False
user_03955,user_3955_best,54,136,2023-08-08,False
user_03956,user_3956_cool,65,142,2022-11-29,False
user_03957,user_3957_fun,56,305,2023-06-10,False
user_03958,user_3958_awesome,106,221,2022-04-02,False
user_03959,user_3959_best,1,229,2020-03-06,True
user_03960,user_3960_cool,144,295,2020-10-06,False
user_03961,user_3961_awesome,54,195,2022-04-02,False
user_03962,user_3962_awesome,106,202,2021-10-22,False
user_03963,user_3963_awesome,39,191,2023-11-03,False
user_03964,user_3964_great,2,412,2022-08-14,False
user_03965,user_3965_cool,70,210,2022-03-03,False
user_03966,user_3966_great,1,150,2021-01-14,False
user_03967,user_3967_fun,429,257,2022-12-21,False
user_03968,user_3968_cool,17,168,2020-07-02,False
user_03969,user_3969_fun,7,93,2023-11-04,True
user_03970,user_3970_awesome,23819,74,2020-02-09,False
user_03971,user_3971_fun,13,211,2023-03-14,False
user_03972,user_3972_fun,11,130,2021-11-06,False
user_03973,user_3973_best,17,201,2021-08-17,False
user_03974,user_3974_great,45,175,2021-10-01,False
user_03975,user_3975_cool,329,89,2023-09-18,False
user_03976,user_3976_fun,71,365,2023-06-14,False
user_03977,user_3977_best,51,79,2021-05-04,False
user_03978,user_3978_awesome,15,269,2021-12-12,False
user_03979,user_3979_great,508,221,2023-07-07,False
user_03980,user_3980_great,13,9,2020-04-02,False
user_03981,user_3981_best,10,308,2022-08-10,False
user_03982,user_3982_fun,98,127,2023-02-25,False
user_03983,user_3983_cool,179,193,2021-05-31,False
user_03984,user_3984_best,80,166,2023-12-21,False
user_03985,user_3985_fun,13,175,2020-08-14,False
user_03986,user_3986_best,295,104,2020-05-21,False
user_03987,user_3987_cool,169,191,2021-02-24,False
user_03988,user_3988_best,148,240,2023-10-28,False
user_03989,user_3989_fun,16,278,2020-10-03,True
user_03990,user_3990_fun,53,-1,2022-11-06,False
user_03991,user_3991_cool,7,73,2020-03-13,False
user_03992,user_3992_great,55,243,2023-10-29,False
user_03993,user_3993_awesome,14,213,2021-09-27,False
user_03994,user_3994_best,2,32,2020-08-31,False
user_03995,user_3995_fun,65,156,2020-03-29,False
user_03996,user_3996_fun,506,222,2020-10-15,False
user_03997,user_3997_fun,246,232,2020-08-16,False
user_03998,user_3998_awesome,27,253,2020-11-10,True
user_03999,user_3999_awesome,31,161,2022-01-24,False
user_04000,user_4000_best,1023,361,2023-06-09,False
user_04001,user_4001_cool,770,283,2020-07-11,False
user_04002,user_4002_great,2526,99,2020-06-11,False
user_04003,user_4003_best,138,276,2022-10-02,False
user_04004,user_4004_awesome,47,266,2020-07-02,False
user_04005,user_4005_fun,367,227,2023-10-16,False
user_04006,user_4006_cool,36,190,2020-08-23,False
user_04007,user_4007_cool,2317,148,2020-08-06,False
user_04008,user_4008_best,1345,229,2020-12-28,False
user_04009,user_4009_best,29,200,2022-08-18,False
user_04010,user_4010_fun,100,342,2023-02-13,False
user_04011,user_4011_fun,61,223,2022-09-28,False
user_04012,user_4012_great,75,111,2021-03-10,False
user_04013,user_4013_cool,44,292,2023-03-21,False
user_04014,user_4014_awesome,10392,133,2022-11-03,False
user_04015,user_4015_cool,36,94,2022-09-07,False
user_04016,user_4016_fun,24,44,2022-11-02,False
user_04017,user_4017_fun,1238,246,2022-12-06,False
user_04018,user_4018_fun,5919,261,2021-09-16,False
user_04019,user_4019_best,191,121,2022-08-06,False
user_04020,user_4020_best,56,362,2020-09-24,False
user_04021,user_4021_best,882,292,2020-01-04,False
user_04022,user_4022_awesome,1164,-4,2020-09-18,False
user_04023,user_4023_fun,8,65,2023-03-30,True
user_04024,user_4024_fun,89,229,2021-11-17,False
user_04025,user_4025_fun,183,405,2023-09-22,False
user_04026,user_4026_fun,444,128,2022-03-22,False
user_04027,user_4027_fun,109,129,2021-06-11,False
user_04028,user_4028_awesome,161,392,2020-11-14,False
user_04029,user_4029_great,12,85,2022-04-06,False
user_04030,user_4030_fun,297,83,2021-12-10,False
user_04031,user_4031_fun,66,295,2022-02-19,False
user_04032,user_4032_great,33,102,2023-04-10,False
user_04033,user_4033_best,237,214,2023-07-21,False
user_04034,user_4034_cool,1381,-82,2022-02-10,False
user_04035,user_4035_best,59,272,2023-07-30,False
user_04036,user_4036_fun,102,167,2022-07-17,False
user_04037,user_4037_awesome,7,31,2023-07-03,False
user_04038,user_4038_fun,53,158,2021-12-09,False
user_04039,user_4039_fun,111,122,2023-07-10,False
user_04040,user_4040_best,87,29,2022-03-31,False
user_04041,user_4041_awesome,1254,150,2021-02-19,False
user_04042,user_4042_best,201,193,2023-03-30,False
user_04043,user_4043_great,40,342,2023-04-06,False
user_04044,user_4044_great,44,251,2020-08-24,False
user_04045,user_4045_fun,316,263,2022-08-04,False
user_04046,user_4046_fun,413,186,2021-01-26,False
user_04047,user_4047_awesome,165,135,2021-06-17,False
user_04048,user_4048_fun,70,210,2023-02-26,False
user_04049,user_4049_cool,132,68,2022-08-12,False
user_04050,user_4050_best,1454,252,2021-10-12,False
user_04051,user_4051_great,340,123,2021-09-24,False
user_04052,user_4052_fun,2645,93,2023-08-05,False
user_04053,user_4053_awesome,187,263,2023-03-27,False
user_04054,user_4054_fun,39,342,2022-12-20,False
user_04055,user_4055_fun,2696,78,2021-08-28,False
user_04056,user_4056_best,175,233,2022-07-26,False
user_04057,user_4057_awesome,143,325,2020-05-14,False
user_04058,user_4058_great,1280,261,2023-10-12,False
user_04059,user_4059_great,351,162,2020-12-26,False
user_04060,user_4060_awesome,314,211,2023-02-04,False
user_04061,user_4061_cool,47,259,2020-08-31,False
user_04062,user_4062_great,66,250,2021-10-04,False
user_04063,user_4063_cool,218,214,2020-08-10,False
user_04064,user_4064_cool,49,303,2020-09-21,False
user_04065,user_4065_cool,34,65,2022-07-08,False
user_04066,user_4066_best,394,270,2021-05-23,False
user_04067,user_4067_fun,300,213,2020-07-08,False
user_04068,user_4068_awesome,326,254,2023-11-03,True
user_04069,user_4069_best,266,227,2022-02-09,False
user_04070,user_4070_fun,73,411,2023-07-13,False
user_04071,user_4071_best,6,56,2022-08-19,False
user_04072,user_4072_awesome,47,233,2020-12-11,False
user_04073,user_4073_cool,80,368,2022-07-04,False
user_04074,user_4074_best,5,130,2023-01-05,False
user_04075,user_4075_best,18,236,2020-11-05,False
user_04076,user_4076_cool,82,214,2020-09-25,False
user_04077,user_4077_fun,31,347,2020-07-01,False
user_04078,user_4078_great,219,260,2022-11-12,False
user_04079,user_4079_best,344,209,2022-11-26,False
user_04080,user_4080_best,39,361,2021-09-03,False
user_04081,user_4081_cool,469,281,2021-03-20,False
user_04082,user_4082_best,5,1,2021-11-06,False
user_04083,user_4083_great,485,232,2023-03-23,False
user_04084,user_4084_cool,67,248,2020-07-19,False
user_04085,user_4085_fun,2933,338,2020-05-24,False
user_04086,user_4086_best,13,210,2021-06-11,False
user_04087,user_4087_fun,52,274,2020-04-02,False
user_04088,user_4088_great,204,101,2022-08-20,False
user_04089,user_4089_cool,54,243,2022-06-24,True
user_04090,user_4090_fun,158,323,2023-06-20,False
user_04091,user_4091_cool,3174,63,2021-05-15,False
user_04092,user_4092_cool,8,139,2021-06-13,False
user_04093,user_4093_fun,780,184,2021-12-10,False
user_04094,user_4094_fun,24,204,2020-08-22,False
user_04095,user_4095_great,186,407,2021-05-08,False
user_04096,user_4096_cool,66,197,2020-10-25,False
user_04097,user_4097_awesome,10,246,2020-01-16,False
user_04098,user_4098_best,168,110,2023-08-24,False
user_04099,user_4099_cool,22,433,2020-03-10,False
user_04100,user_4100_awesome,6,326,2022-09-29,False
user_04101,user_4101_fun,1347,118,2022-01-13,False
user_04102,user_4102_awesome,7,300,2020-07-07,False
user_04103,user_4103_great,8,230,2023-01-26,False
user_04104,user_4104_cool,39,289,2020-11-06,False
user_04105,user_4105_best,21,226,2020-10-14,False
user_04106,user_4106_great,129,273,2021-06-18,True
user_04107,user_4107_cool,574,139,2020-08-18,False
user_04108,user_4108_great,77,89,2020-03-11,False
user_04109,user_4109_fun,11,116,2021-03-14,False
user_04110,user_4110_great,57,269,2023-04-27,False
user_04111,user_4111_fun,74,172,2020-01-24,False
user_04112,user_4112_cool,23,65,2023-06-18,False
user_04113,user_4113_cool,32,157,2023-02-26,False
user_04114,user_4114_best,166,19,2020-04-09,True
user_04115,user_4115_cool,1036,153,2020-07-21,False
user_04116,user_4116_fun,10,205,2021-02-03,False
user_04117,user_4117_awesome,57,330,2023-09-26,False
user_04118,user_4118_best,188,193,2020-04-13,False
user_04119,user_4119_best,85,337,2020-10-01,False
user_04120,user_4120_best,88,341,2021-01-11,False
user_04121,user_4121_awesome,1543,183,2020-01-02,False
user_04122,user_4122_best,63,209,2023-04-28,False
user_04123,user_4123_awesome,40,193,2023-04-01,False
user_04124,user_4124_fun,58,187,2020-10-20,False
user_04125,user_4125_great,141,253,2023-08-15,False
user_04126,user_4126_great,249,136,2023-04-26,False
user_04127,user_4127_best,120,234,2021-07-14,False
user_04128,user_4128_cool,18,157,2021-06-06,False
user_04129,user_4129_fun,10,210,2023-05-20,False
user_04130,user_4130_best,578,55,2021-04-23,False
user_04131,user_4131_awesome,728,214,2022-06-30,False
user_04132,user_4132_awesome,235,146,2022-11-13,False
user_04133,user_4133_cool,676,276,2021-10-14,False
user_04134,user_4134_best,61,123,2022-07-18,False
user_04135,user_4135_great,239,170,2020-11-17,False
user_04136,user_4136_best,29,256,2021-10-15,False
user_04137,user_4137_great,65,197,2023-02-04,False
user_04138,user_4138_cool,142,224,2020-11-13,False
user_04139,user_4139_fun,106,301,2022-10-13,False
user_04140,user_4140_great,8,151,2022-09-28,False
user_04141,user_4141_fun,187,39,2020-01-18,False
user_04142,user_4142_awesome,25,15,2023-03-06,False
user_04143,user_4143_awesome,65,321,2023-12-06,False
user_04144,user_4144_fun,122,313,2021-06-10,False
user_04145,user_4145_cool,216,334,2020-06-17,False
user_04146,user_4146_great,173,222,2021-08-31,False
user_04147,user_4147_great,32,175,2020-05-25,False
user_04148,user_4148_cool,0,183,2023-06-15,False
user_04149,user_4149_awesome,35,223,2022-05-18,False
user_04150,user_4150_cool,1660,100,2020-12-13,False
user_04151,user_4151_awesome,1862,150,2020-07-04,False
user_04152,user_4152_cool,37,159,2023-04-30,False
user_04153,user_4153_awesome,13,359,2023-08-26,False
user_04154,user_4154_fun,9,222,2022-12-13,False
user_04155,user_4155_awesome,44,104,2020-02-25,False
user_04156,user_4156_fun,83,343,2022-01-28,False
user_04157,user_4157_awesome,15,117,2023-04-05,False
user_04158,user_4158_awesome,94,172,2021-08-25,False
user_04159,user_4159_fun,31,264,2022-06-07,False
user_04160,user_4160_great,5749,140,2020-05-10,False
user_04161,user_4161_great,36,182,2022-08-25,False
user_04162,user_4162_cool,30,1,2023-03-15,False
user_04163,user_4163_fun,9,211,2023-03-30,False
user_04164,user_4164_cool,128,213,2022-09-05,False
user_04165,user_4165_fun,17,315,2020-12-08,False
user_04166,user_4166_awesome,69,252,2023-07-20,False
user_04167,user_4167_awesome,79,4,2023-07-28,False
user_04168,user_4168_fun,1,51,2022-10-31,False
user_04169,user_4169_cool,292,40,2023-07-04,False
user_04170,user_4170_best,187,203,2023-08-14,False
user_04171,user_4171_cool,106,75,2022-07-15,True
user_04172,user_4172_cool,25,289,2023-07-23,False
user_04173,user_4173_fun,60,225,2020-03-30,False
user_04174,user_4174_fun,190,116,2023-10-27,False
user_04175,user_4175_great,838,354,2020-06-30,False
user_04176,user_4176_best,48,97,2020-12-20,False
user_04177,user_4177_cool,15,156,2020-06-26,False
user_04178,user_4178_cool,32,155,2023-03-03,True
user_04179,user_4179_awesome,8,265,2021-08-11,False
user_04180,user_4180_fun,9,63,2022-03-15,False
user_04181,user_4181_best,46,207,2022-11-03,False
user_04182,user_4182_best,22,205,2021-06-12,False
user_04183,user_4183_best,8,141,2020-09-11,False
user_04184,user_4184_great,64,224,2022-06-12,False
user_04185,user_4185_best,252,231,2022-03-01,False
user_04186,user_4186_fun,3,323,2022-04-18,False
user_04187,user_4187_best,253,339,2021-11-17,False
user_04188,user_4188_best,50,315,2023-04-27,False
user_04189,user_4189_awesome,320,104,2022-12-12,False
user_04190,user_4190_awesome,96,389,2020-12-24,False
user_04191,user_4191_cool,277,166,2021-01-30,False
user_04192,user_4192_fun,189,212,2023-08-06,False
user_04193,user_4193_awesome,67,301,2021-04-14,False
user_04194,user_4194_awesome,802,226,2023-07-18,False
user_04195,user_4195_great,510,137,2020-11-16,False
user_04196,user_4196_best,284,355,2022-08-03,False
user_04197,user_4197_fun,625,152,2023-03-27,True
user_04198,user_4198_great,141,237,2023-04-17,False
user_04199,user_4199_cool,79,254,2022-02-21,False
user_04200,user_4200_great,19,148,2020-11-11,False
user_04201,user_4201_fun,3661,271,2022-06-27,False
user_04202,user_4202_awesome,37,342,2021-09-17,False
user_04203,user_4203_best,615,348,2022-04-30,False
user_04204,user_4204_cool,7,62,2021-06-01,False
user_04205,user_4205_best,23,202,2023-08-06,False
user_04206,user_4206_awesome,1605,267,2023-11-14,False
user_04207,user_4207_cool,99,151,2020-09-08,True
user_04208,user_4208_great,43,38,2021-08-31,False
user_04209,user_4209_fun,24262,197,2022-01-02,False
user_04210,user_4210_great,39,215,2023-08-20,False
user_04211,user_4211_cool,51,220,2022-09-18,False
user_04212,user_4212_cool,30,130,2021-11-21,False
user_04213,user_4213_great,1608,77,2023-09-16,False
user_04214,user_4214_cool,105,197,2023-01-10,False
user_04215,user_4215_best,42,87,2020-07-04,False
user_04216,user_4216_best,361,169,2022-07-02,False
user_04217,user_4217_great,140,204,2022-12-20,False
user_04218,user_4218_cool,3,281,2022-10-17,True
user_04219,user_4219_awesome,67,158,2020-10-25,False
user_04220,user_4220_fun,34,180,2020-02-23,False
user_04221,user_4221_best,946,270,2021-05-28,False
user_04222,user_4222_fun,169,127,2022-09-01,False
user_04223,user_4223_fun,39,216,2022-06-11,False
user_04224,user_4224_fun,55,94,2020-01-30,False
user_04225,user_4225_fun,341,193,2021-08-24,False
user_04226,user_4226_awesome,10,273,2021-09-09,False
user_04227,user_4227_awesome,183,131,2022-01-10,False
user_04228,user_4228_fun,576,191,2021-02-17,False
user_04229,user_4229_fun,252,174,2020-03-24,False
user_04230,user_4230_awesome,179,198,2022-06-06,False
user_04231,user_4231_fun,1040,190,2023-04-03,False
user_04232,user_4232_cool,126,235,2021-08-14,False
user_04233,user_4233_fun,50,117,2020-10-05,False
user_04234,user_4234_fun,303,285,2023-11-26,False
user_04235,user_4235_great,146,349,2023-07-23,False
user_04236,user_4236_best,40,307,2021-03-30,False
user_04237,user_4237_fun,10,150,2022-04-17,False
user_04238,user_4238_awesome,26,234,2020-05-13,False
user_04239,user_4239_cool,1385,319,2023-12-20,False
user_04240,user_4240_fun,617,295,2022-09-25,False
user_04241,user_4241_awesome,54,303,2021-06-19,False
user_04242,user_4242_fun,9,272,2023-10-20,False
user_04243,user_4243_cool,54,334,2021-07-06,False
user_04244,user_4244_awesome,15,283,2022-10-03,False
user_04245,user_4245_awesome,76,368,2022-06-29,False
user_04246,user_4246_cool,185,151,2022-12-11,False
user_04247,user_4247_awesome,45,284,2020-10-04,False
user_04248,user_4248_great,8,118,2022-08-16,False
user_04249,user_4249_cool,60,257,2022-10-27,False
user_04250,user_4250_awesome,195,144,2023-09-10,False
user_04251,user_4251_awesome,132,81,2020-12-31,False
user_04252,user_4252_great,174,100,2020-08-28,False
user_04253,user_4253_best,17,15,2021-11-29,False
user_04254,user_4254_cool,116,301,2020-02-02,False
user_04255,user_4255_great,60,140,2021-10-18,False
user_04256,user_4256_awesome,19,290,2022-06-22,False
user_04257,user_4257_great,34,301,2021-08-18,False
user_04258,user_4258_fun,231,277,2022-03-09,False
user_04259,user_4259_great,939,68,2021-07-18,False
user_04260,user_4260_cool,5,207,2023-10-21,False
user_04261,user_4261_cool,6,155,2020-11-01,False
user_04262,user_4262_cool,782,129,2023-08-18,False
user_04263,user_4263_awesome,12,297,2023-10-16,False
user_04264,user_4264_great,2714,333,2020-11-06,False
user_04265,user_4265_fun,71,161,2022-09-14,False
user_04266,user_4266_cool,110,221,2023-08-29,False
user_04267,user_4267_great,37,98,2023-08-27,False
user_04268,user_4268_best,2,102,2022-06-23,False
user_04269,user_4269_fun,13,69,2022-07-10,False
user_04270,user_4270_cool,410,249,2020-06-28,False
user_04271,user_4271_awesome,203,103,2023-04-21,False
user_04272,user_4272_best,531,213,2022-03-13,False
user_04273,user_4273_cool,62,328,2023-03-15,False
user_04274,user_4274_best,45,228,2022-01-27,False
user_04275,user_4275_great,60,179,2021-01-05,False
