product_id,name,category,subcategory,brand,price,rating,review_count,in_stock,stock_quantity,weight_kg,dimensions_cm,launch_date,supplier_id,warranty_months,is_featured,discount_percent
PROD_015898,Water Sports Item Elite,Sports,Water Sports,Patagonia,722.77,4.1,567,False,614,17.27,22x35x12,2021-08-12,SUP_063,6,False,0
PROD_015899,Water Sports Item Plus,Sports,Water Sports,Patagonia,31.76,4.7,4688,True,0,10.49,44x8x16,2023-09-18,SUP_192,12,False,0
PROD_015900,Water Sports Item Standard,Sports,Water Sports,Patagonia,647.56,4.2,1001,True,932,4.19,7x43x8,2024-04-11,SUP_165,24,True,10
PROD_015901,Water Sports Item Pro,Sports,Water Sports,REI,417.94,4.2,968,True,0,13.01,43x9x13,2021-01-04,SUP_100,24,False,0
PROD_015902,Water Sports Item Pro,Sports,Water Sports,Adidas,417.74,2.4,789,True,3,7.96,36x26x18,2022-05-10,SUP_095,24,True,15
PROD_015903,Water Sports Item Pro,Sports,Water Sports,Wilson,662.93,4.5,1913,False,720,17.87,,2024-03-06,SUP_138,36,True,0
PROD_015904,Water Sports Item Standard,Sports,Water Sports,REI,510.89,4.9,4044,True,935,1.75,39x24x6,2023-09-18,SUP_071,24,False,0
PROD_015905,Water Sports Item Max,Sports,Water Sports,Adidas,290.61,4.2,1365,False,787,4.51,5x37x10,2024-04-06,SUP_162,12,False,15
PROD_015906,Water Sports Item Elite,Sports,Water Sports,Wilson,529.18,3.4,2003,False,769,15.7,41x6x30,2021-06-19,SUP_027,6,False,10
PROD_015907,Water Sports Item Elite,Sports,Water Sports,Nike,100.39,4.4,1336,True,767,1.19,37x22x2,2021-05-13,SUP_069,36,False,10
PROD_015908,Water Sports Item Pro,Sports,Water Sports,Nike,501.6,4.9,1864,False,589,1.75,39x39x5,2024-10-14,SUP_055,6,False,0
PROD_015909,Water Sports Item Elite,Sports,Water Sports,Wilson,592.03,4.8,85,True,703,0.49,28x30x23,2022-05-19,SUP_090,12,False,0
PROD_015910,Water Sports Item Pro,Sports,Water Sports,REI,751.99,4.4,172,True,0,13.73,24x20x30,2021-10-18,SUP_191,36,False,0
PROD_015911,Water Sports Item Max,Sports,Water Sports,Adidas,615.98,4.7,1971,False,355,19.47,31x28x26,2022-11-05,SUP_067,12,False,0
PROD_015912,Water Sports Item Max,Sports,Water Sports,REI,188.7,3.9,1338,True,763,4.96,39x16x6,2022-11-05,SUP_038,24,False,5
PROD_015913,Water Sports Item Max,Sports,Water Sports,REI,631.48,4.2,408,False,142,13.06,17x29x10,2024-12-17,SUP_179,36,False,0
PROD_015914,Water Sports Item Max,Sports,Water Sports,REI,222.83,3.9,1510,False,546,0.8,41x31x19,2021-01-23,SUP_053,24,False,5
PROD_015915,Water Sports Item Max,Sports,Water Sports,Patagonia,370.68,4.8,2356,False,904,11.85,39x11x26,2022-08-12,SUP_028,12,True,0
PROD_015916,Water Sports Item Max,Sports,Water Sports,Wilson,733.35,4.5,1911,True,502,18.36,49x42x8,2024-12-15,SUP_081,24,False,0
PROD_015917,Water Sports Item Pro,Sports,Water Sports,Under Armour,611.5,4.2,1728,True,0,7.09,18x45x25,2023-05-22,SUP_097,24,False,5
PROD_015918,Water Sports Item Standard,Sports,Water Sports,Adidas,242.53,4.1,2114,False,983,14.74,8x23x27,2021-07-23,SUP_043,24,True,0
PROD_015919,Water Sports Item Pro,Sports,Water Sports,Under Armour,204.26,3.7,3991,True,178,15.82,27x28x5,2021-01-22,SUP_107,6,False,0
PROD_015920,Water Sports Item Standard,Sports,Water Sports,REI,210.31,3.8,774,False,802,18.45,5x49x14,2023-01-14,SUP_010,36,False,0
PROD_015921,Water Sports Item Plus,Sports,Water Sports,REI,495.47,4.5,472,True,9,5.51,41x6x26,2021-08-30,SUP_026,6,False,0
PROD_015922,Water Sports Item Standard,Sports,Water Sports,Adidas,276.63,4.1,5567,False,0,0.75,48x37x16,2024-05-01,SUP_030,6,False,0
PROD_015923,Water Sports Item Elite,Sports,Water Sports,Patagonia,283.14,4.7,3702,False,887,10.0,21x22x9,2023-01-03,SUP_174,12,True,0
PROD_015924,Water Sports Item Standard,Sports,Water Sports,Adidas,562.22,4.5,3045,False,100,5.03,10x36x23,2023-11-08,SUP_146,12,False,0
PROD_015925,Water Sports Item Pro,Sports,Water Sports,Patagonia,650.57,4.3,3668,True,191,2.17,49x6x5,2021-04-28,SUP_149,6,False,0
PROD_015926,Water Sports Item Standard,Sports,Water Sports,Under Armour,577.73,4.0,7670,True,863,16.78,32x30x10,2023-10-08,SUP_069,6,False,0
PROD_015927,Water Sports Item Standard,Sports,Water Sports,Nike,315.94,3.7,857,False,120,14.16,6x16x14,2021-08-19,SUP_137,36,False,0
PROD_015928,Water Sports Item Elite,Sports,Water Sports,Wilson,331.31,4.4,1267,True,497,12.84,30x13x8,2021-04-08,SUP_058,24,False,25
PROD_015929,Water Sports Item Max,Sports,Water Sports,REI,308.0,4.5,4001,True,0,19.2,7x5x2,2022-04-16,SUP_023,24,False,0
PROD_015930,Water Sports Item Standard,Sports,Water Sports,Wilson,749.5,3.6,2052,True,447,7.65,14x27x27,2024-09-21,SUP_133,12,False,0
PROD_015931,Water Sports Item Plus,Sports,Water Sports,Patagonia,499.52,4.3,176,False,289,19.62,43x36x4,2021-10-20,SUP_051,36,False,5
PROD_015932,Water Sports Item Plus,Sports,Water Sports,Wilson,655.98,3.6,1654,True,425,13.42,24x23x18,2022-05-16,SUP_167,36,True,0
PROD_015933,Water Sports Item Pro,Sports,Water Sports,Adidas,204.29,4.4,1379,True,0,3.42,44x20x9,2024-11-16,SUP_196,24,True,0
PROD_015934,Water Sports Item Standard,Sports,Water Sports,Wilson,530.92,3.2,420,True,149,17.0,28x40x4,2022-08-05,SUP_063,24,False,0
PROD_015935,Water Sports Item Elite,Sports,Water Sports,Adidas,688.02,4.3,768,True,632,19.09,32x8x29,2022-04-10,SUP_003,6,False,0
PROD_015936,Water Sports Item Elite,Sports,Water Sports,REI,166.26,3.1,1565,False,599,1.28,11x33x16,2024-08-12,SUP_073,6,False,0
PROD_015937,Water Sports Item Plus,Sports,Water Sports,Patagonia,178.25,4.2,2425,False,0,9.22,26x25x13,2022-09-30,SUP_004,6,False,0
PROD_015938,Water Sports Item Standard,Sports,Water Sports,Under Armour,720.26,4.1,2177,True,548,2.47,34x49x30,2022-08-12,SUP_136,36,False,0
PROD_015939,Water Sports Item Elite,Sports,Water Sports,Adidas,506.28,2.8,4022,True,726,3.22,6x28x28,2021-01-21,SUP_111,24,False,0
PROD_015940,Water Sports Item Plus,Sports,Water Sports,Wilson,256.45,4.0,3677,True,220,8.53,13x19x11,2022-06-18,SUP_057,36,False,10
PROD_015941,Water Sports Item Standard,Sports,Water Sports,Adidas,325.64,3.6,683,False,880,14.12,45x41x29,2022-08-04,SUP_103,24,True,0
PROD_015942,Water Sports Item Plus,Sports,Water Sports,Adidas,150.59,3.2,1955,True,82,19.36,,2024-05-01,SUP_006,24,False,25
PROD_015943,Water Sports Item Standard,Sports,Water Sports,Patagonia,397.99,4.9,505,True,884,13.38,17x18x3,2021-04-06,SUP_044,6,False,0
PROD_015944,Water Sports Item Plus,Sports,Water Sports,Under Armour,172.99,4.4,2722,False,0,3.39,43x39x24,2021-03-27,SUP_054,6,False,0
PROD_015945,Water Sports Item Max,Sports,Water Sports,REI,107.76,3.9,478,True,87,18.35,25x33x25,2023-08-03,SUP_164,24,False,0
PROD_015946,Water Sports Item Plus,Sports,Water Sports,Under Armour,197.04,4.7,7685,True,727,5.01,30x13x18,2021-08-04,SUP_053,6,False,0
PROD_015947,Water Sports Item Max,Sports,Water Sports,Patagonia,81.84,4.8,90,True,739,2.16,20x23x19,2021-07-25,SUP_170,6,False,20
PROD_015948,Water Sports Item Pro,Sports,Water Sports,Under Armour,721.81,4.7,1186,True,53,1.61,21x19x29,2023-07-28,SUP_166,24,False,0
PROD_015949,Water Sports Item Standard,Sports,Water Sports,Adidas,445.92,4.3,1115,True,0,19.66,33x41x23,2024-05-14,SUP_061,12,False,0
PROD_015950,Water Sports Item Plus,Sports,Water Sports,Nike,213.6,4.7,1130,False,934,8.7,19x7x2,2021-10-27,SUP_006,24,False,0
PROD_015951,Water Sports Item Pro,Sports,Water Sports,Patagonia,719.76,3.6,4141,False,571,3.06,31x41x28,2024-08-18,SUP_172,12,False,0
PROD_015952,Water Sports Item Standard,Sports,Water Sports,REI,243.92,4.6,3113,False,962,14.25,45x6x19,2023-09-01,SUP_001,12,False,15
PROD_015953,Water Sports Item Elite,Sports,Water Sports,Nike,631.93,4.2,1707,False,425,4.88,43x7x13,2023-06-25,SUP_108,12,False,0
PROD_015954,Water Sports Item Pro,Sports,Water Sports,Wilson,370.44,4.1,456,True,629,6.99,7x36x7,2022-07-31,SUP_200,24,False,0
PROD_015955,Water Sports Item Max,Sports,Water Sports,Adidas,427.66,3.2,260,False,245,16.71,15x6x29,2022-03-28,SUP_123,24,False,0
PROD_015956,Water Sports Item Max,Sports,Water Sports,Wilson,668.15,4.8,4915,True,659,7.64,25x40x14,2024-02-05,SUP_155,24,False,0
PROD_015957,Water Sports Item Standard,Sports,Water Sports,Patagonia,646.04,3.4,1346,True,0,14.28,15x30x11,2022-11-19,SUP_076,24,False,0
PROD_015958,Water Sports Item Plus,Sports,Water Sports,Wilson,696.78,4.6,8143,False,725,3.99,33x33x13,2023-07-04,SUP_195,24,False,0
PROD_015959,Water Sports Item Plus,Sports,Water Sports,REI,126.38,4.8,3915,False,626,2.25,19x24x23,2021-03-04,SUP_155,24,True,0
PROD_015960,Water Sports Item Pro,Sports,Water Sports,REI,306.84,4.3,2855,False,173,0.29,34x33x26,2023-09-25,SUP_017,6,False,0
PROD_015961,Water Sports Item Max,Sports,Water Sports,Wilson,785.54,4.5,4385,True,0,16.01,38x37x15,2023-01-27,SUP_019,24,False,15
PROD_015962,Water Sports Item Standard,Sports,Water Sports,REI,735.65,4.4,2995,False,263,1.64,36x42x4,2021-10-06,SUP_053,36,False,0
PROD_015963,Water Sports Item Standard,Sports,Water Sports,Patagonia,749.26,3.6,176,True,161,6.02,43x41x19,2024-01-03,SUP_098,6,False,0
PROD_015964,Water Sports Item Plus,Sports,Water Sports,REI,682.14,4.8,5412,True,941,9.33,20x45x27,2024-05-08,SUP_038,12,False,15
PROD_015965,Water Sports Item Max,Sports,Water Sports,Nike,694.19,4.5,1674,False,125,6.13,47x49x9,2021-10-28,SUP_003,36,False,0
PROD_015966,Water Sports Item Elite,Sports,Water Sports,Patagonia,327.37,4.8,716,True,638,7.3,23x17x29,2022-03-22,SUP_113,6,False,0
PROD_015967,Water Sports Item Standard,Sports,Water Sports,Nike,166.62,3.3,1727,True,903,5.78,42x28x25,2021-06-02,SUP_009,12,False,25
PROD_015968,Water Sports Item Plus,Sports,Water Sports,Patagonia,720.64,4.4,2405,True,251,11.93,44x49x10,2023-08-12,SUP_049,12,False,0
PROD_015969,Water Sports Item Max,Sports,Water Sports,Under Armour,601.04,4.7,5217,False,588,5.84,31x29x26,2021-06-19,SUP_026,6,False,10
PROD_015970,Water Sports Item Pro,Sports,Water Sports,Under Armour,676.88,4.9,1752,True,549,0.48,48x25x28,2024-06-21,SUP_142,12,False,10
PROD_015971,Water Sports Item Elite,Sports,Water Sports,Under Armour,468.81,4.7,4480,False,204,5.86,34x44x8,2022-01-14,SUP_141,36,True,0
PROD_015972,Water Sports Item Pro,Sports,Water Sports,REI,246.15,4.7,715,True,443,4.33,43x36x11,2023-08-22,SUP_142,12,False,20
PROD_015973,Water Sports Item Pro,Sports,Water Sports,Under Armour,46.8,3.6,2486,True,679,8.86,50x20x8,2021-07-25,SUP_074,6,False,0
PROD_015974,Water Sports Item Elite,Sports,Water Sports,Patagonia,645.86,3.3,3097,True,227,3.58,44x7x24,2022-06-27,SUP_060,36,False,0
PROD_015975,Water Sports Item Pro,Sports,Water Sports,Adidas,546.35,3.7,4561,True,402,11.56,18x48x13,2023-03-07,SUP_190,24,False,0
PROD_015976,Water Sports Item Max,Sports,Water Sports,Wilson,478.95,4.7,2375,True,765,12.83,49x14x3,2022-03-05,SUP_156,36,False,0
PROD_015977,Water Sports Item Max,Sports,Water Sports,Adidas,246.52,4.5,2624,True,915,12.88,41x38x21,2024-08-22,SUP_125,36,False,0
PROD_015978,Water Sports Item Max,Sports,Water Sports,Patagonia,641.5,4.1,569,False,2,1.25,13x35x12,2024-03-03,SUP_113,24,False,25
PROD_015979,Water Sports Item Elite,Sports,Water Sports,Nike,301.73,4.4,559,True,592,14.22,41x21x4,2024-07-09,SUP_070,24,False,15
PROD_015980,Water Sports Item Plus,Sports,Water Sports,Patagonia,244.96,4.8,3111,False,676,7.3,16x32x30,2022-01-23,SUP_008,36,False,5
PROD_015981,Water Sports Item Max,Sports,Water Sports,Adidas,416.36,4.8,4136,False,455,11.75,15x42x11,2024-03-18,SUP_119,6,False,0
PROD_015982,Water Sports Item Max,Sports,Water Sports,Patagonia,502.38,4.1,1359,False,110,7.56,11x24x12,2022-10-13,SUP_026,12,False,15
PROD_015983,Water Sports Item Pro,Sports,Water Sports,Patagonia,301.93,3.7,2275,True,401,9.73,21x33x11,2021-11-09,SUP_092,36,False,0
PROD_015984,Water Sports Item Pro,Sports,Water Sports,Adidas,460.25,3.5,5001,True,831,4.07,11x41x30,2023-08-11,SUP_063,36,False,20
PROD_015985,Water Sports Item Max,Sports,Water Sports,Patagonia,576.92,4.6,1338,False,994,15.49,19x22x4,2022-10-17,SUP_046,24,True,5
PROD_015986,Water Sports Item Plus,Sports,Water Sports,Patagonia,136.5,4.2,1425,True,0,11.86,45x9x18,2022-11-21,SUP_085,12,False,5
PROD_015987,Water Sports Item Max,Sports,Water Sports,REI,473.57,3.9,1131,True,959,8.13,9x46x10,2024-04-04,SUP_026,6,False,0
PROD_015988,Water Sports Item Elite,Sports,Water Sports,Under Armour,678.77,4.9,5945,True,581,17.35,5x50x5,2023-12-24,SUP_120,6,False,0
PROD_015989,Water Sports Item Pro,Sports,Water Sports,Wilson,166.35,3.5,3892,True,806,11.46,46x9x11,2023-07-01,SUP_048,12,False,0
PROD_015990,Water Sports Item Plus,Sports,Water Sports,Nike,419.13,4.4,2945,True,368,4.66,9x46x23,2024-12-14,SUP_083,6,False,0
PROD_015991,Water Sports Item Max,Sports,Water Sports,Patagonia,144.41,2.9,51,True,37,12.13,21x21x21,2024-01-04,SUP_180,36,False,0
PROD_015992,Water Sports Item Max,Sports,Water Sports,Nike,724.88,4.9,161,True,485,8.45,13x17x6,2023-01-09,SUP_136,12,False,15
PROD_015993,Water Sports Item Plus,Sports,Water Sports,Adidas,225.8,4.2,5363,True,75,16.55,36x9x8,2024-11-01,SUP_020,36,False,15
PROD_015994,Water Sports Item Standard,Sports,Water Sports,REI,320.56,3.7,2195,True,0,11.23,46x9x29,2022-01-23,SUP_102,36,False,0
PROD_015995,Water Sports Item Pro,Sports,Water Sports,REI,240.23,4.5,5093,True,465,19.6,15x45x20,2021-02-25,SUP_081,24,False,25
PROD_015996,Water Sports Item Max,Sports,Water Sports,Patagonia,543.05,,180,True,710,9.16,39x20x10,2022-11-04,SUP_146,6,False,0
PROD_015997,Water Sports Item Pro,Sports,Water Sports,Wilson,512.13,3.4,321,False,138,1.92,44x26x19,2023-01-15,SUP_037,12,False,0
PROD_015998,Water Sports Item Standard,Sports,Water Sports,Patagonia,704.29,4.3,2353,True,974,1.42,24x29x15,2024-12-02,SUP_108,12,False,0
PROD_015999,Water Sports Item Plus,Sports,Water Sports,Nike,274.62,4.6,2263,False,821,13.88,,2022-02-06,SUP_176,36,False,0
PROD_016000,Water Sports Item Max,Sports,Water Sports,Nike,239.56,4.5,462,False,238,2.91,48x20x20,2023-08-04,SUP_153,24,True,0
PROD_016001,Water Sports Item Plus,Sports,Water Sports,Wilson,408.38,3.7,268,True,54,15.35,17x32x23,2022-11-10,SUP_078,12,False,0
PROD_016002,Water Sports Item Standard,Sports,Water Sports,REI,788.94,3.7,1558,False,224,8.48,11x46x7,2024-11-09,SUP_145,12,False,25
PROD_016003,Water Sports Item Standard,Sports,Water Sports,Under Armour,641.81,4.1,3453,False,169,1.8,50x35x20,2022-07-10,SUP_186,36,False,0
PROD_016004,Water Sports Item Pro,Sports,Water Sports,Under Armour,145.14,4.9,3669,False,86,12.45,18x11x17,2023-07-27,SUP_082,24,False,0
PROD_016005,Water Sports Item Elite,Sports,Water Sports,Wilson,655.9,4.9,247,False,611,14.71,37x19x30,2023-07-05,SUP_006,36,False,15
PROD_016006,Water Sports Item Plus,Sports,Water Sports,REI,662.79,4.5,480,True,773,19.34,10x30x13,2022-07-17,SUP_177,24,False,15
PROD_016007,Water Sports Item Standard,Sports,Water Sports,REI,634.53,4.5,9308,True,109,9.7,45x49x24,2021-09-16,SUP_122,12,False,0
PROD_016008,Water Sports Item Pro,Sports,Water Sports,REI,369.76,3.8,241,True,953,2.14,39x24x28,2024-01-05,SUP_102,36,False,0
PROD_016009,Water Sports Item Pro,Sports,Water Sports,REI,663.49,4.8,451,False,893,5.07,16x40x14,2022-02-16,SUP_008,12,False,10
PROD_016010,Water Sports Item Pro,Sports,Water Sports,REI,270.19,3.6,4090,False,611,7.85,13x15x12,2023-06-01,SUP_081,6,False,0
PROD_016011,Water Sports Item Standard,Sports,Water Sports,Patagonia,75.65,3.7,300,False,754,1.76,36x13x19,2023-04-25,SUP_134,24,False,0
PROD_016012,Water Sports Item Standard,Sports,Water Sports,REI,354.85,3.7,145,False,786,14.44,25x32x2,2024-08-20,SUP_054,6,False,0
PROD_016013,Water Sports Item Plus,Sports,Water Sports,Nike,511.76,4.8,2621,False,745,17.32,45x8x20,2024-04-25,SUP_147,36,False,0
PROD_016014,Water Sports Item Max,Sports,Water Sports,Adidas,681.46,4.0,1429,True,286,14.7,22x41x11,2022-06-07,SUP_081,24,False,0
PROD_016015,Water Sports Item Plus,Sports,Water Sports,Wilson,70.75,4.4,2244,True,309,19.17,35x32x8,2024-04-16,SUP_129,36,False,0
PROD_016016,Water Sports Item Max,Sports,Water Sports,REI,173.96,4.7,8160,True,417,10.52,49x10x17,2022-11-01,SUP_007,6,False,0
PROD_016017,Water Sports Item Pro,Sports,Water Sports,Wilson,40.96,4.8,1761,True,50,1.84,38x36x8,2021-07-08,SUP_076,24,False,0
PROD_016018,Water Sports Item Max,Sports,Water Sports,Adidas,485.56,3.2,1251,True,152,3.37,8x45x25,2021-05-11,SUP_174,24,False,5
PROD_016019,Water Sports Item Elite,Sports,Water Sports,Wilson,464.47,3.4,105,True,468,0.8,24x16x16,2023-08-11,SUP_065,6,False,5
PROD_016020,Water Sports Item Elite,Sports,Water Sports,Patagonia,580.93,4.1,6048,False,703,17.07,28x37x11,2024-04-26,SUP_170,36,False,20
PROD_016021,Water Sports Item Standard,Sports,Water Sports,Adidas,672.28,4.5,3505,True,863,11.55,8x44x26,2021-12-09,SUP_051,12,False,0
PROD_016022,Water Sports Item Elite,Sports,Water Sports,Under Armour,473.2,4.0,5447,True,766,19.48,20x21x23,2022-09-27,SUP_186,36,False,0
PROD_016023,Water Sports Item Elite,Sports,Water Sports,Adidas,88.37,3.6,420,True,288,18.36,49x44x10,2023-04-25,SUP_009,24,False,0
PROD_016024,Water Sports Item Standard,Sports,Water Sports,Patagonia,497.89,4.2,510,False,242,12.77,14x19x22,2022-08-25,SUP_028,36,True,0
PROD_016025,Water Sports Item Standard,Sports,Water Sports,Adidas,173.85,4.6,1693,True,441,16.59,26x47x15,2023-11-09,SUP_157,12,False,15
PROD_016026,Water Sports Item Standard,Sports,Water Sports,Adidas,30.96,4.9,6508,True,264,7.7,28x25x17,2022-03-01,SUP_046,36,False,15
PROD_016027,Water Sports Item Max,Sports,Water Sports,Nike,557.59,4.1,808,False,0,3.11,38x37x16,2021-08-27,SUP_192,36,True,0
PROD_016028,Water Sports Item Elite,Sports,Water Sports,Wilson,263.44,4.7,243,False,88,9.72,20x11x21,2023-09-09,SUP_142,6,False,0
PROD_016029,Water Sports Item Pro,Sports,Water Sports,REI,59.08,4.3,1405,False,947,5.55,14x33x24,2021-04-10,SUP_084,12,False,0
PROD_016030,Water Sports Item Standard,Sports,Water Sports,Patagonia,713.95,4.6,110,True,0,4.56,44x15x3,2023-03-04,SUP_182,6,False,0
PROD_016031,Water Sports Item Plus,Sports,Water Sports,Adidas,380.65,4.8,782,True,664,6.97,49x7x12,2022-09-06,SUP_060,24,False,0
PROD_016032,Water Sports Item Plus,Sports,Water Sports,REI,738.12,4.4,3667,False,315,10.37,10x45x8,2022-07-17,SUP_005,36,False,0
PROD_016033,Water Sports Item Elite,Sports,Water Sports,Nike,451.67,4.4,3934,True,590,17.37,17x15x27,2021-11-20,SUP_001,36,False,0
PROD_016034,Water Sports Item Max,Sports,Water Sports,Patagonia,257.42,4.2,2556,False,80,18.95,43x30x13,2023-12-01,SUP_183,12,False,0
PROD_016035,Water Sports Item Pro,Sports,Water Sports,Adidas,98.6,2.9,4799,True,703,3.87,11x49x30,2022-04-05,SUP_131,36,False,0
PROD_016036,Water Sports Item Plus,Sports,Water Sports,Adidas,46.83,4.9,2482,True,72,6.95,47x27x28,2021-10-31,SUP_146,24,False,0
PROD_016037,Water Sports Item Elite,Sports,Water Sports,REI,727.71,3.9,2630,True,782,4.18,16x37x30,2021-11-17,SUP_001,12,False,5
PROD_016038,Water Sports Item Elite,Sports,Water Sports,Adidas,171.94,3.3,1763,True,738,0.38,17x47x4,2024-07-30,SUP_083,36,True,0
PROD_016039,Water Sports Item Elite,Sports,Water Sports,Nike,742.61,4.3,160,False,189,11.72,8x26x15,2021-01-28,SUP_077,36,False,0
PROD_016040,Water Sports Item Plus,Sports,Water Sports,Under Armour,465.16,4.5,3424,True,527,17.79,31x47x12,2022-10-11,SUP_144,24,False,0
PROD_016041,Water Sports Item Plus,Sports,Water Sports,Nike,673.91,3.0,3732,True,541,12.54,24x45x22,2022-02-12,SUP_001,6,False,15
PROD_016042,Water Sports Item Standard,Sports,Water Sports,Patagonia,54.63,4.6,82,True,661,10.21,6x33x20,2023-02-11,SUP_071,6,False,0
PROD_016043,Water Sports Item Max,Sports,Water Sports,Patagonia,569.3,3.0,3539,False,500,2.15,45x41x23,2022-07-07,SUP_116,12,False,0
PROD_016044,Water Sports Item Pro,Sports,Water Sports,Patagonia,385.86,3.8,3897,True,568,12.42,39x41x24,2023-05-14,SUP_101,24,False,10
PROD_016045,Water Sports Item Plus,Sports,Water Sports,Patagonia,355.36,3.5,5955,True,331,19.94,29x45x18,2021-05-19,SUP_157,24,False,0
PROD_016046,Water Sports Item Standard,Sports,Water Sports,Patagonia,466.66,4.7,3514,False,744,11.41,37x43x30,2023-09-17,SUP_121,6,False,5
PROD_016047,Water Sports Item Max,Sports,Water Sports,Under Armour,661.0,3.6,220,False,736,8.55,19x6x21,2023-04-15,SUP_017,6,False,0
PROD_016048,Water Sports Item Max,Sports,Water Sports,Adidas,428.5,4.5,700,True,376,7.96,28x5x11,2022-11-26,SUP_131,24,False,0
PROD_016049,Water Sports Item Elite,Sports,Water Sports,Patagonia,516.73,4.5,5813,True,612,16.05,5x22x22,2021-08-25,SUP_051,12,False,0
PROD_016050,Water Sports Item Standard,Sports,Water Sports,REI,680.39,3.9,725,True,252,17.28,23x45x15,2024-02-23,SUP_003,36,False,15
PROD_016051,Water Sports Item Standard,Sports,Water Sports,Patagonia,570.74,3.4,2168,False,559,17.42,25x47x17,2023-12-03,SUP_061,24,False,0
PROD_016052,Water Sports Item Elite,Sports,Water Sports,Wilson,102.85,3.6,622,True,12,11.24,34x14x9,2021-04-04,SUP_038,24,False,25
PROD_016053,Water Sports Item Pro,Sports,Water Sports,REI,540.67,4.1,2818,False,727,18.93,17x47x7,2023-02-26,SUP_095,24,False,0
PROD_016054,Water Sports Item Standard,Sports,Water Sports,REI,612.92,3.6,1498,True,955,2.6,44x24x5,2024-03-05,SUP_051,6,False,25
PROD_016055,Water Sports Item Standard,Sports,Water Sports,Under Armour,723.2,4.6,6867,True,666,17.42,43x46x30,2023-01-02,SUP_046,6,False,20
PROD_016056,Water Sports Item Standard,Sports,Water Sports,REI,626.39,4.7,935,False,336,2.22,49x8x6,2024-08-07,SUP_028,36,False,0
PROD_016057,Water Sports Item Max,Sports,Water Sports,Under Armour,579.17,4.6,829,True,33,2.36,23x35x9,2023-06-29,SUP_039,36,False,0
PROD_016058,Water Sports Item Max,Sports,Water Sports,Patagonia,598.44,3.8,5308,True,0,9.49,,2023-10-16,SUP_042,24,False,0
PROD_016059,Water Sports Item Max,Sports,Water Sports,Patagonia,462.89,4.6,913,False,426,10.74,6x42x30,2022-07-13,SUP_045,6,False,0
PROD_016060,Water Sports Item Plus,Sports,Water Sports,Under Armour,297.29,3.8,348,True,0,8.12,12x28x9,2022-06-28,SUP_065,24,False,10
PROD_016061,Water Sports Item Max,Sports,Water Sports,Nike,173.84,3.7,423,True,911,7.22,25x19x2,2024-05-11,SUP_165,12,False,0
PROD_016062,Water Sports Item Standard,Sports,Water Sports,Adidas,534.61,4.6,522,False,919,10.1,31x45x23,2023-12-14,SUP_123,24,False,15
PROD_016063,Water Sports Item Plus,Sports,Water Sports,Adidas,630.08,3.9,5735,True,464,11.85,10x26x23,2021-09-22,SUP_035,24,False,0
PROD_016064,Water Sports Item Max,Sports,Water Sports,Wilson,612.24,4.7,2827,False,769,1.81,19x24x9,2023-12-07,SUP_036,24,False,25
PROD_016065,Water Sports Item Plus,Sports,Water Sports,REI,568.07,4.6,6347,True,899,7.02,,2023-04-02,SUP_151,6,False,25
PROD_016066,Water Sports Item Standard,Sports,Water Sports,Under Armour,308.06,4.1,6298,False,780,7.08,12x16x25,2021-11-15,SUP_138,6,False,0
PROD_016067,Water Sports Item Pro,Sports,Water Sports,Nike,597.02,4.3,2510,True,578,17.43,30x48x13,2022-08-30,SUP_144,36,False,5
PROD_016068,Water Sports Item Elite,Sports,Water Sports,Under Armour,625.83,3.1,1404,False,138,12.4,43x22x2,2021-01-26,SUP_005,36,False,0
PROD_016069,Water Sports Item Standard,Sports,Water Sports,Wilson,353.02,4.4,3253,False,462,15.35,21x47x6,2023-10-29,SUP_013,36,False,0
PROD_016070,Water Sports Item Pro,Sports,Water Sports,Adidas,148.47,4.0,2178,False,581,12.25,24x16x13,2022-11-28,SUP_074,12,False,10
PROD_016071,Water Sports Item Plus,Sports,Water Sports,Patagonia,596.04,4.9,192,True,819,19.79,,2021-11-13,SUP_105,36,True,0
PROD_016072,Water Sports Item Standard,Sports,Water Sports,Under Armour,602.99,4.5,1263,False,495,5.27,8x19x26,2023-09-26,SUP_014,24,True,0
PROD_016073,Water Sports Item Max,Sports,Water Sports,Patagonia,718.84,4.3,1899,True,0,6.3,37x16x28,2024-04-22,SUP_029,24,True,0
PROD_016074,Water Sports Item Pro,Sports,Water Sports,REI,645.67,4.7,1085,True,969,14.05,5x40x3,2023-02-10,SUP_109,6,False,0
PROD_016075,Water Sports Item Elite,Sports,Water Sports,Nike,52.06,3.0,764,True,569,11.52,12x46x20,2022-06-27,SUP_144,6,False,0
PROD_016076,Water Sports Item Standard,Sports,Water Sports,Under Armour,194.08,4.9,3014,False,680,6.01,45x22x30,2022-11-04,SUP_087,24,False,0
PROD_016077,Water Sports Item Pro,Sports,Water Sports,Patagonia,124.77,2.4,212,True,899,17.52,49x33x29,2023-10-09,SUP_081,12,True,0
PROD_016078,Water Sports Item Elite,Sports,Water Sports,Patagonia,62.1,4.5,440,True,139,18.43,36x45x22,2024-12-10,SUP_017,24,False,0
PROD_016079,Water Sports Item Pro,Sports,Water Sports,Patagonia,504.2,4.7,2967,False,193,10.11,35x32x27,2022-12-15,SUP_108,12,False,0
