transaction_id,customer_id,amount,category,payment_method,transaction_date,is_weekend,discount_applied
TXN_00039633,CUST_007879,24.57,Books,Cash,2024-08-25,False,0.0
TXN_00039634,CUST_007879,5.99,Electronics,Credit Card,2024-04-28,True,10.0
TXN_00039635,CUST_007879,11.2,Clothing,Debit Card,2024-04-21,False,0.0
TXN_00039636,CUST_007879,90.83,Clothing,Cash,2024-12-13,False,0.0
TXN_00039637,CUST_007879,16.36,Clothing,Debit Card,2024-02-23,True,0.0
TXN_00039638,CUST_007879,12.34,Beauty,Cash,2024-10-29,True,0.0
TXN_00039639,CUST_007879,40.99,Food,PayPal,2024-01-29,True,0.0
TXN_00039640,CUST_007879,10.48,Clothing,Debit Card,2024-08-25,False,10.0
TXN_00039641,CUST_007879,21.89,Books,Credit Card,2023-12-19,False,0.0
TXN_00039642,CUST_007880,17.35,Sports,Credit Card,2023-03-08,True,0.0
TXN_00039643,CUST_007880,20.51,Books,Cash,2023-07-25,True,0.0
TXN_00039644,CUST_007880,11.26,Food,Cash,2023-01-07,False,0.0
TXN_00039645,CUST_007880,36.86,Clothing,Debit Card,2023-12-08,True,0.0
TXN_00039646,CUST_007880,39.85,Electronics,PayPal,2024-04-09,False,10.0
TXN_00039647,CUST_007881,15.01,Home,Apple Pay,2023-06-21,True,0.0
TXN_00039648,CUST_007881,7.9,Food,Cash,2024-03-30,True,0.0
TXN_00039649,CUST_007881,41.46,Electronics,Cash,2024-03-04,False,0.0
TXN_00039650,CUST_007881,20.0,Home,Debit Card,2023-12-05,False,0.0
TXN_00039651,CUST_007881,29.5,Books,Credit Card,2023-10-11,True,0.0
TXN_00039652,CUST_007881,14.01,Food,Debit Card,2024-10-29,True,0.0
TXN_00039653,CUST_007881,24.84,Beauty,Cash,2024-09-15,True,15.0
TXN_00039654,CUST_007882,35.73,Books,Cash,2024-02-05,False,0.0
TXN_00039655,CUST_007882,64.12,Clothing,Apple Pay,2024-10-12,True,15.0
TXN_00039656,CUST_007882,14.67,Beauty,Credit Card,2024-04-14,False,0.0
TXN_00039657,CUST_007882,11.89,Clothing,Cash,2023-12-03,True,0.0
TXN_00039658,CUST_007882,21.53,Books,Apple Pay,2023-07-23,False,0.0
TXN_00039659,CUST_007882,11.86,Clothing,Cash,2023-06-30,False,5.0
TXN_00039660,CUST_007882,13.51,Home,Credit Card,2023-12-13,False,0.0
TXN_00039661,CUST_007883,46.57,Clothing,Credit Card,2024-06-30,True,0.0
TXN_00039662,CUST_007883,24.4,Home,Debit Card,2024-06-20,True,0.0
TXN_00039663,CUST_007883,75.33,Electronics,Credit Card,2023-05-17,True,0.0
TXN_00039664,CUST_007883,79.53,Electronics,PayPal,2023-04-30,True,0.0
TXN_00039665,CUST_007883,75.34,Clothing,Apple Pay,2023-05-16,True,5.0
TXN_00039666,CUST_007883,25.02,Home,Debit Card,2024-11-13,False,0.0
TXN_00039667,CUST_007883,13.84,Electronics,Debit Card,2023-06-19,True,0.0
TXN_00039668,CUST_007883,23.9,Books,Cash,2024-12-15,True,0.0
TXN_00039669,CUST_007883,14.63,Books,Credit Card,2023-04-06,False,0.0
TXN_00039670,CUST_007884,20.5,Books,Credit Card,2023-09-23,True,20.0
TXN_00039671,CUST_007884,16.14,Books,Credit Card,2023-12-24,True,0.0
TXN_00039672,CUST_007884,14.14,Home,PayPal,2024-09-04,True,0.0
TXN_00039673,CUST_007884,27.55,Clothing,Credit Card,2024-09-04,True,0.0
TXN_00039674,CUST_007885,16.08,Sports,PayPal,2024-01-19,True,20.0
TXN_00039675,CUST_007885,23.5,Home,Apple Pay,2023-10-21,True,10.0
TXN_00039676,CUST_007885,507.75,Electronics,Apple Pay,2024-04-29,True,20.0
TXN_00039677,CUST_007886,32.2,Books,Credit Card,2023-12-26,True,0.0
TXN_00039678,CUST_007886,21.1,Books,Debit Card,2023-05-22,False,
TXN_00039679,CUST_007886,15.58,Home,Cash,2024-12-21,True,0.0
TXN_00039680,CUST_007886,11.34,Home,Credit Card,2023-01-06,True,0.0
TXN_00039681,CUST_007886,8.84,Clothing,Debit Card,2024-04-07,True,0.0
TXN_00039682,CUST_007886,51.74,Clothing,Credit Card,2023-12-26,True,0.0
TXN_00039683,CUST_007887,65.23,Electronics,PayPal,2024-07-17,True,5.0
TXN_00039684,CUST_007887,54.34,Clothing,Apple Pay,2023-12-10,False,0.0
TXN_00039685,CUST_007887,158.12,Sports,Apple Pay,2023-12-17,False,0.0
TXN_00039686,CUST_007888,7.92,Sports,Debit Card,2024-03-24,False,5.0
TXN_00039687,CUST_007888,58.01,Home,PayPal,2024-09-17,True,15.0
TXN_00039688,CUST_007888,13.52,Home,Credit Card,2023-12-14,False,0.0
TXN_00039689,CUST_007888,45.44,Electronics,Credit Card,2023-01-08,True,0.0
TXN_00039690,CUST_007889,11.14,Home,Cash,2023-02-27,False,
TXN_00039691,CUST_007890,30.13,Books,Cash,2023-01-05,False,0.0
TXN_00039692,CUST_007890,16.34,Food,Credit Card,2024-07-18,True,0.0
TXN_00039693,CUST_007890,89.71,Electronics,Apple Pay,2023-05-25,False,0.0
TXN_00039694,CUST_007890,45.82,Home,Credit Card,2023-05-22,True,0.0
TXN_00039695,CUST_007890,254.97,Electronics,Debit Card,2023-06-13,False,0.0
TXN_00039696,CUST_007890,243.04,Electronics,Credit Card,2024-04-07,True,5.0
TXN_00039697,CUST_007890,37.43,Books,PayPal,2024-12-15,False,0.0
TXN_00039698,CUST_007890,39.13,Home,PayPal,2023-05-17,False,5.0
TXN_00039699,CUST_007891,103.69,Electronics,Credit Card,2024-04-29,True,0.0
TXN_00039700,CUST_007891,6.81,Clothing,Debit Card,2024-09-27,False,0.0
TXN_00039701,CUST_007891,369.95,Electronics,Credit Card,2024-04-20,True,0.0
TXN_00039702,CUST_007891,30.18,Home,Debit Card,2023-08-04,True,
TXN_00039703,CUST_007892,18.85,Books,Debit Card,2023-12-12,True,5.0
TXN_00039704,CUST_007893,1541.48,Electronics,PayPal,2024-10-19,True,0.0
TXN_00039705,CUST_007893,11.62,Home,Cash,2023-07-24,False,10.0
TXN_00039706,CUST_007893,6.14,Beauty,PayPal,2023-01-19,True,0.0
TXN_00039707,CUST_007894,228.87,Electronics,Credit Card,2024-10-21,True,15.0
TXN_00039708,CUST_007894,35.89,Sports,Credit Card,2023-08-13,False,0.0
TXN_00039709,CUST_007894,535.92,Electronics,Cash,2024-10-07,True,20.0
TXN_00039710,CUST_007894,18.54,Clothing,Credit Card,2024-03-29,True,0.0
TXN_00039711,CUST_007894,14.51,Electronics,Cash,2023-11-15,True,5.0
TXN_00039712,CUST_007894,62.05,Beauty,Cash,2024-10-19,False,0.0
TXN_00039713,CUST_007895,21.7,Clothing,Apple Pay,2023-10-20,False,15.0
TXN_00039714,CUST_007895,38.67,Clothing,Apple Pay,2023-11-05,True,0.0
TXN_00039715,CUST_007895,9.5,Home,Cash,2023-02-25,True,0.0
TXN_00039716,CUST_007895,37.46,Electronics,PayPal,2023-10-24,False,5.0
TXN_00039717,CUST_007896,5.0,Clothing,Credit Card,2023-01-02,False,0.0
TXN_00039718,CUST_007896,116.63,Electronics,Apple Pay,2024-07-18,False,0.0
TXN_00039719,CUST_007896,17.4,Books,Cash,2023-04-19,False,20.0
TXN_00039720,CUST_007896,54.01,Beauty,Debit Card,2023-12-06,True,0.0
TXN_00039721,CUST_007896,45.75,Sports,Apple Pay,2024-01-26,False,20.0
TXN_00039722,CUST_007896,67.51,Electronics,Cash,2023-10-23,False,0.0
TXN_00039723,CUST_007896,138.08,Electronics,Debit Card,2023-03-29,True,20.0
TXN_00039724,CUST_007897,140.7,Electronics,Cash,2023-11-04,True,20.0
TXN_00039725,CUST_007897,19.82,Sports,Debit Card,2024-10-18,True,0.0
TXN_00039726,CUST_007897,19.58,Clothing,Cash,2023-09-04,False,0.0
TXN_00039727,CUST_007897,13.15,Clothing,Apple Pay,2024-04-09,True,0.0
TXN_00039728,CUST_007897,13.53,Sports,Debit Card,2024-03-13,True,0.0
TXN_00039729,CUST_007898,21.17,Books,Cash,2023-01-16,False,0.0
TXN_00039730,CUST_007898,5.0,Books,Cash,2023-02-12,False,0.0
TXN_00039731,CUST_007898,331.73,Beauty,Apple Pay,2024-09-19,False,0.0
TXN_00039732,CUST_007899,17.62,Beauty,Debit Card,2024-11-07,True,0.0
TXN_00039733,CUST_007900,18.26,Electronics,Debit Card,2023-07-18,True,10.0
TXN_00039734,CUST_007900,374.21,Home,PayPal,2024-10-08,True,20.0
TXN_00039735,CUST_007900,22.84,Home,Debit Card,2024-09-09,False,0.0
TXN_00039736,CUST_007900,10.95,Home,Cash,2023-03-09,True,0.0
TXN_00039737,CUST_007901,89.2,Electronics,Cash,2024-10-21,True,0.0
TXN_00039738,CUST_007901,27.7,Electronics,PayPal,2024-04-16,False,0.0
TXN_00039739,CUST_007901,407.16,Electronics,Apple Pay,2024-09-07,True,0.0
TXN_00039740,CUST_007901,13.06,Sports,PayPal,2024-10-01,False,0.0
TXN_00039741,CUST_007901,50.08,Sports,Cash,2023-12-15,True,0.0
TXN_00039742,CUST_007901,56.18,Clothing,PayPal,2023-01-11,True,0.0
TXN_00039743,CUST_007902,46.25,Clothing,Credit Card,2023-03-09,False,0.0
TXN_00039744,CUST_007902,470.08,Clothing,Credit Card,2023-07-08,False,0.0
TXN_00039745,CUST_007902,97.87,Electronics,Debit Card,2024-11-09,True,0.0
TXN_00039746,CUST_007902,25.69,Books,Cash,2023-07-12,False,0.0
TXN_00039747,CUST_007902,8.74,Food,Credit Card,2024-03-14,True,0.0
TXN_00039748,CUST_007902,1847.46,Electronics,Debit Card,2024-04-11,False,0.0
TXN_00039749,CUST_007903,12.35,Books,Credit Card,2023-07-05,False,0.0
TXN_00039750,CUST_007903,12.37,Home,Cash,2024-10-02,False,20.0
TXN_00039751,CUST_007903,14.27,Food,Apple Pay,2024-01-01,False,15.0
TXN_00039752,CUST_007903,37.9,Food,PayPal,2024-05-30,False,0.0
TXN_00039753,CUST_007903,10.03,Sports,Credit Card,2023-03-24,True,0.0
TXN_00039754,CUST_007904,27.32,Beauty,Debit Card,2023-01-31,True,0.0
TXN_00039755,CUST_007904,83.07,Beauty,Cash,2023-02-01,True,0.0
TXN_00039756,CUST_007904,63.46,Clothing,Cash,2024-07-04,False,10.0
TXN_00039757,CUST_007904,21.19,Clothing,Debit Card,2023-02-23,True,0.0
TXN_00039758,CUST_007905,31.73,Home,Cash,2023-06-21,False,0.0
TXN_00039759,CUST_007905,322.29,Electronics,Credit Card,2024-05-07,True,0.0
TXN_00039760,CUST_007905,26.7,Books,Apple Pay,2024-02-20,True,0.0
TXN_00039761,CUST_007905,12.8,Books,Apple Pay,2024-04-04,True,0.0
TXN_00039762,CUST_007905,33.21,Clothing,Apple Pay,2023-08-16,False,10.0
TXN_00039763,CUST_007905,22.05,Beauty,Apple Pay,2024-02-27,False,10.0
TXN_00039764,CUST_007905,15.08,Home,Cash,2024-07-25,True,0.0
TXN_00039765,CUST_007905,28.36,Beauty,Cash,2023-08-23,False,0.0
TXN_00039766,CUST_007905,10.29,Sports,Debit Card,2024-12-13,False,0.0
TXN_00039767,CUST_007906,186.35,Electronics,Credit Card,2024-05-04,False,20.0
TXN_00039768,CUST_007906,51.29,Books,Apple Pay,2023-04-18,False,0.0
TXN_00039769,CUST_007906,37.28,Food,Cash,2024-11-05,True,0.0
TXN_00039770,CUST_007907,25.71,Books,PayPal,2023-03-24,True,0.0
TXN_00039771,CUST_007907,5.1,Home,Debit Card,2024-09-14,True,0.0
TXN_00039772,CUST_007907,7.19,Sports,PayPal,2024-07-25,True,0.0
TXN_00039773,CUST_007907,7.76,Clothing,Debit Card,2024-10-05,False,0.0
TXN_00039774,CUST_007907,37.26,Clothing,Debit Card,2024-03-25,True,0.0
TXN_00039775,CUST_007907,50.74,Electronics,Cash,2024-12-31,False,0.0
TXN_00039776,CUST_007907,11.02,Electronics,Apple Pay,2023-05-09,True,20.0
TXN_00039777,CUST_007908,11.12,Home,Debit Card,2024-08-08,True,0.0
TXN_00039778,CUST_007908,16.56,Clothing,PayPal,2023-05-10,False,0.0
TXN_00039779,CUST_007908,17.34,Books,PayPal,2024-09-02,True,0.0
TXN_00039780,CUST_007908,31.94,Books,Debit Card,2024-10-20,True,0.0
TXN_00039781,CUST_007908,11.0,Clothing,Debit Card,2023-10-07,False,0.0
TXN_00039782,CUST_007908,17.54,Sports,Cash,2024-08-10,False,0.0
TXN_00039783,CUST_007909,27.69,Clothing,Credit Card,2023-07-09,True,0.0
TXN_00039784,CUST_007909,355.49,Electronics,PayPal,2023-08-24,True,0.0
TXN_00039785,CUST_007910,35.57,Clothing,Cash,2023-12-04,False,0.0
TXN_00039786,CUST_007910,26.73,Clothing,Cash,2023-11-26,False,5.0
TXN_00039787,CUST_007910,61.88,Electronics,Cash,2023-11-11,False,0.0
TXN_00039788,CUST_007911,129.56,Sports,PayPal,2024-12-13,True,0.0
TXN_00039789,CUST_007911,10.13,Home,Credit Card,2023-01-03,True,0.0
TXN_00039790,CUST_007911,149.45,Electronics,Cash,2024-10-17,False,0.0
TXN_00039791,CUST_007911,62.82,Clothing,Credit Card,2023-12-29,True,0.0
TXN_00039792,CUST_007911,8.71,Clothing,Cash,2024-09-13,True,0.0
TXN_00039793,CUST_007911,105.14,Electronics,Apple Pay,2023-12-25,False,5.0
TXN_00039794,CUST_007911,44.79,Clothing,PayPal,2023-12-23,True,0.0
TXN_00039795,CUST_007911,38.75,Books,Debit Card,2023-02-05,True,0.0
TXN_00039796,CUST_007912,25.41,Sports,Credit Card,2023-11-26,True,5.0
TXN_00039797,CUST_007912,179.96,Electronics,Credit Card,2024-07-31,True,0.0
TXN_00039798,CUST_007912,12.78,Home,Cash,2023-11-02,False,0.0
TXN_00039799,CUST_007912,18.51,Clothing,Cash,2024-05-11,False,0.0
TXN_00039800,CUST_007913,12.87,Clothing,Debit Card,2024-06-27,False,0.0
TXN_00039801,CUST_007913,10.48,Home,Cash,2023-05-03,True,0.0
TXN_00039802,CUST_007913,64.15,Electronics,Debit Card,2024-02-12,True,0.0
TXN_00039803,CUST_007913,13.05,Books,Debit Card,2023-03-23,False,0.0
TXN_00039804,CUST_007913,12.71,Home,Debit Card,2024-06-24,True,0.0
TXN_00039805,CUST_007913,14.24,Beauty,Cash,2024-10-06,True,0.0
TXN_00039806,CUST_007913,30.44,Books,Apple Pay,2024-09-02,True,0.0
TXN_00039807,CUST_007914,88.31,Electronics,PayPal,2023-10-28,False,0.0
TXN_00039808,CUST_007915,440.42,Electronics,Debit Card,2024-01-15,True,0.0
TXN_00039809,CUST_007915,5.0,Food,Debit Card,2023-03-20,False,0.0
TXN_00039810,CUST_007915,84.08,Electronics,Cash,2024-05-07,False,0.0
TXN_00039811,CUST_007915,47.29,Electronics,Apple Pay,2024-01-03,False,0.0
TXN_00039812,CUST_007915,19.19,Sports,PayPal,2023-12-16,True,0.0
TXN_00039813,CUST_007916,32.57,Electronics,Apple Pay,2024-07-28,False,0.0
TXN_00039814,CUST_007916,33.36,Home,Debit Card,2024-10-20,True,0.0
TXN_00039815,CUST_007916,13.96,Beauty,Cash,2024-03-03,False,15.0
TXN_00039816,CUST_007916,15.07,Home,Apple Pay,2023-08-11,False,0.0
TXN_00039817,CUST_007916,44.99,Electronics,Apple Pay,2023-10-13,False,0.0
TXN_00039818,CUST_007916,97.66,Clothing,PayPal,2024-03-22,True,0.0
TXN_00039819,CUST_007917,11.91,Beauty,PayPal,2023-03-08,True,0.0
TXN_00039820,CUST_007917,115.58,Clothing,Cash,2023-11-30,True,0.0
TXN_00039821,CUST_007917,196.96,Electronics,Credit Card,2023-04-20,False,0.0
TXN_00039822,CUST_007917,27.52,Beauty,Apple Pay,2023-11-25,False,0.0
TXN_00039823,CUST_007918,63.17,Clothing,Credit Card,2023-06-03,False,20.0
TXN_00039824,CUST_007918,5.0,Home,Cash,2023-10-28,True,0.0
TXN_00039825,CUST_007918,12.08,Clothing,PayPal,2023-08-11,True,0.0
TXN_00039826,CUST_007918,24.06,Food,Credit Card,2024-12-11,True,10.0
TXN_00039827,CUST_007918,31.17,Books,Apple Pay,2023-03-20,False,0.0
TXN_00039828,CUST_007918,205.72,Clothing,Debit Card,2024-08-05,True,0.0
TXN_00039829,CUST_007918,12.4,Home,Apple Pay,2023-09-26,True,0.0
TXN_00039830,CUST_007919,21.47,Books,Cash,2023-02-24,True,0.0
TXN_00039831,CUST_007919,10.4,Beauty,PayPal,2023-02-18,False,0.0
TXN_00039832,CUST_007919,43.57,Home,Cash,2024-04-19,True,0.0
TXN_00039833,CUST_007919,145.77,Electronics,PayPal,2023-03-02,False,0.0
TXN_00039834,CUST_007919,297.79,Electronics,Apple Pay,2024-05-03,False,0.0
TXN_00039835,CUST_007919,5.0,Books,Cash,2023-04-18,True,15.0
TXN_00039836,CUST_007920,23.09,Electronics,Debit Card,2023-09-14,False,0.0
TXN_00039837,CUST_007920,17.46,Home,Credit Card,2023-07-12,True,0.0
TXN_00039838,CUST_007920,21.15,Electronics,Credit Card,2023-06-02,False,0.0
TXN_00039839,CUST_007920,43.63,Home,Cash,2023-03-01,True,0.0
TXN_00039840,CUST_007920,51.16,Clothing,Credit Card,2024-03-04,True,0.0
TXN_00039841,CUST_007921,42.56,Home,Apple Pay,2024-02-23,True,20.0
TXN_00039842,CUST_007921,34.08,Home,PayPal,2023-07-30,True,10.0
TXN_00039843,CUST_007922,75.18,Clothing,Apple Pay,2023-09-22,True,
TXN_00039844,CUST_007922,21.23,Sports,PayPal,2024-12-21,True,0.0
TXN_00039845,CUST_007922,12.13,Books,Apple Pay,2023-04-22,False,0.0
TXN_00039846,CUST_007922,15.93,Clothing,Cash,2024-04-29,False,0.0
TXN_00039847,CUST_007922,8.24,Sports,Credit Card,2024-09-16,True,0.0
TXN_00039848,CUST_007922,42.07,Clothing,Apple Pay,2024-04-07,True,15.0
TXN_00039849,CUST_007923,16.61,Home,PayPal,2024-02-06,True,0.0
TXN_00039850,CUST_007923,13.78,Clothing,Credit Card,2024-05-17,True,0.0
TXN_00039851,CUST_007923,22.37,Sports,Debit Card,2024-07-22,False,10.0
TXN_00039852,CUST_007923,30.38,Clothing,Apple Pay,2023-03-31,True,0.0
TXN_00039853,CUST_007923,21.73,Electronics,Credit Card,2023-02-19,True,0.0
TXN_00039854,CUST_007923,11.54,Beauty,Credit Card,2023-02-28,False,0.0
TXN_00039855,CUST_007923,75.6,Electronics,Credit Card,2023-10-11,True,0.0
TXN_00039856,CUST_007924,33.49,Sports,Credit Card,2023-10-29,False,0.0
TXN_00039857,CUST_007924,10.45,Electronics,Cash,2023-05-11,True,0.0
TXN_00039858,CUST_007924,45.22,Electronics,Apple Pay,2023-12-23,False,0.0
TXN_00039859,CUST_007924,14.54,Home,PayPal,2023-02-24,False,0.0
TXN_00039860,CUST_007924,48.82,Clothing,PayPal,2024-11-01,True,0.0
TXN_00039861,CUST_007925,26.65,Sports,Cash,2024-12-17,True,0.0
TXN_00039862,CUST_007925,5.0,Clothing,Cash,2024-10-20,False,0.0
TXN_00039863,CUST_007925,37.94,Home,PayPal,2024-08-02,True,15.0
TXN_00039864,CUST_007925,13.57,Books,Credit Card,2024-09-30,True,
TXN_00039865,CUST_007925,5.0,Sports,PayPal,2024-11-29,False,0.0
TXN_00039866,CUST_007925,139.52,Electronics,Cash,2023-01-26,True,15.0
TXN_00039867,CUST_007925,31.4,Books,Credit Card,2023-12-23,False,0.0
TXN_00039868,CUST_007926,26.01,Clothing,Debit Card,2024-01-23,True,0.0
TXN_00039869,CUST_007926,43.5,Beauty,Credit Card,2024-10-05,True,
TXN_00039870,CUST_007926,8.05,Books,Cash,2023-12-31,True,5.0
TXN_00039871,CUST_007927,30.39,Electronics,Credit Card,2024-02-27,True,10.0
TXN_00039872,CUST_007927,35.71,Beauty,Apple Pay,2023-02-17,True,20.0
TXN_00039873,CUST_007927,112.3,Electronics,Cash,2023-11-13,True,0.0
TXN_00039874,CUST_007927,5.0,Home,Debit Card,2024-11-11,True,0.0
TXN_00039875,CUST_007927,17.2,Books,Debit Card,2024-08-03,True,0.0
TXN_00039876,CUST_007927,24.42,Books,PayPal,2024-03-03,False,0.0
TXN_00039877,CUST_007927,5.0,Sports,Credit Card,2024-08-25,False,0.0
TXN_00039878,CUST_007927,64.84,Electronics,Credit Card,2023-03-21,False,10.0
TXN_00039879,CUST_007927,28.02,Clothing,PayPal,2024-10-31,False,20.0
TXN_00039880,CUST_007928,201.36,Electronics,PayPal,2024-03-23,False,0.0
TXN_00039881,CUST_007928,49.52,Clothing,Cash,2023-11-17,True,0.0
TXN_00039882,CUST_007928,17.68,Clothing,Apple Pay,2024-01-12,False,0.0
TXN_00039883,CUST_007928,247.6,Books,Apple Pay,2024-09-18,False,20.0
TXN_00039884,CUST_007929,18.79,Home,Credit Card,2023-09-27,False,5.0
TXN_00039885,CUST_007929,27.93,Books,Cash,2023-09-19,False,5.0
TXN_00039886,CUST_007929,18.95,Books,Debit Card,2023-09-14,False,0.0
TXN_00039887,CUST_007929,55.31,Clothing,Cash,2023-01-05,False,20.0
TXN_00039888,CUST_007929,19.95,Electronics,Cash,2024-06-03,False,10.0
TXN_00039889,CUST_007930,15.41,Clothing,Apple Pay,2023-01-18,False,15.0
TXN_00039890,CUST_007930,14.85,Clothing,PayPal,2024-06-30,True,0.0
TXN_00039891,CUST_007930,17.6,Clothing,Cash,2023-05-04,False,0.0
TXN_00039892,CUST_007930,23.02,Food,Cash,2023-11-17,False,0.0
TXN_00039893,CUST_007930,17.51,Clothing,Credit Card,2023-10-07,False,0.0
TXN_00039894,CUST_007930,22.45,Books,Credit Card,2023-09-05,False,10.0
TXN_00039895,CUST_007930,253.82,Electronics,PayPal,2024-01-21,True,10.0
TXN_00039896,CUST_007930,12.07,Sports,Apple Pay,2023-07-06,True,0.0
TXN_00039897,CUST_007931,57.12,Beauty,Credit Card,2024-09-12,False,10.0
TXN_00039898,CUST_007931,12.31,Clothing,Apple Pay,2024-06-24,True,0.0
TXN_00039899,CUST_007931,103.94,Home,Debit Card,2023-09-26,True,0.0
TXN_00039900,CUST_007932,42.34,Electronics,Credit Card,2024-11-10,False,0.0
TXN_00039901,CUST_007932,5.0,Home,PayPal,2023-02-11,False,0.0
TXN_00039902,CUST_007932,6.84,Beauty,PayPal,2023-09-10,True,0.0
TXN_00039903,CUST_007933,27.68,Sports,Apple Pay,2024-03-25,False,0.0
TXN_00039904,CUST_007933,5.0,Home,Cash,2024-05-25,False,0.0
TXN_00039905,CUST_007933,73.44,Clothing,Debit Card,2024-09-05,True,0.0
TXN_00039906,CUST_007933,33.04,Books,Apple Pay,2024-05-07,True,0.0
TXN_00039907,CUST_007933,84.85,Electronics,Cash,2023-03-03,False,5.0
TXN_00039908,CUST_007933,41.64,Beauty,Debit Card,2023-06-30,True,0.0
TXN_00039909,CUST_007933,17.56,Beauty,PayPal,2024-02-16,False,20.0
TXN_00039910,CUST_007933,17.97,Clothing,Credit Card,2023-10-30,True,10.0
TXN_00039911,CUST_007934,28.81,Clothing,Debit Card,2023-10-14,True,15.0
TXN_00039912,CUST_007934,36.78,Electronics,Debit Card,2023-12-15,False,
TXN_00039913,CUST_007934,30.33,Books,Apple Pay,2023-02-07,False,0.0
TXN_00039914,CUST_007934,310.35,Beauty,Apple Pay,2024-09-28,False,0.0
TXN_00039915,CUST_007935,40.4,Books,Cash,2024-06-26,False,0.0
TXN_00039916,CUST_007935,41.83,Food,Debit Card,2024-09-27,False,20.0
TXN_00039917,CUST_007935,105.62,Electronics,Credit Card,2023-06-25,False,10.0
TXN_00039918,CUST_007935,202.82,Clothing,Debit Card,2024-03-13,False,0.0
TXN_00039919,CUST_007935,323.64,Electronics,Credit Card,2024-06-12,False,20.0
TXN_00039920,CUST_007935,264.16,Electronics,Credit Card,2024-03-13,True,0.0
TXN_00039921,CUST_007936,96.64,Electronics,PayPal,2024-09-16,False,0.0
TXN_00039922,CUST_007936,30.02,Books,Credit Card,2024-10-30,False,0.0
TXN_00039923,CUST_007937,7640.8,Home,Cash,2023-10-01,False,5.0
TXN_00039924,CUST_007937,82.15,Clothing,Debit Card,2024-07-01,False,0.0
TXN_00039925,CUST_007937,12.6,Beauty,Apple Pay,2024-08-16,False,0.0
TXN_00039926,CUST_007937,21.5,Electronics,Credit Card,2024-02-02,False,0.0
TXN_00039927,CUST_007937,29.25,Clothing,PayPal,2023-08-10,True,20.0
TXN_00039928,CUST_007937,25.83,Sports,Cash,2023-06-01,False,0.0
TXN_00039929,CUST_007938,60.19,Clothing,Apple Pay,2023-03-28,False,5.0
TXN_00039930,CUST_007938,36.06,Clothing,Debit Card,2024-08-07,True,15.0
TXN_00039931,CUST_007938,24.09,Clothing,Apple Pay,2023-09-07,True,0.0
TXN_00039932,CUST_007939,99.99,Sports,Cash,2023-10-31,True,0.0
TXN_00039933,CUST_007939,11.43,Beauty,Apple Pay,2023-12-12,False,0.0
TXN_00039934,CUST_007940,5.0,Beauty,Cash,2024-07-20,True,0.0
TXN_00039935,CUST_007940,44.4,Home,PayPal,2024-02-01,False,0.0
TXN_00039936,CUST_007940,5.08,Food,Credit Card,2024-03-31,True,0.0
TXN_00039937,CUST_007940,604.84,Electronics,Debit Card,2023-08-07,False,10.0
TXN_00039938,CUST_007940,19.22,Home,Debit Card,2024-11-09,True,15.0
TXN_00039939,CUST_007941,11.03,Sports,PayPal,2023-05-30,False,5.0
TXN_00039940,CUST_007941,77.9,Clothing,Apple Pay,2024-05-08,True,0.0
TXN_00039941,CUST_007941,37.01,Books,Debit Card,2023-04-22,True,0.0
TXN_00039942,CUST_007941,10.48,Food,Cash,2024-04-23,False,0.0
TXN_00039943,CUST_007941,59.82,Electronics,Debit Card,2023-01-25,True,0.0
TXN_00039944,CUST_007942,15.13,Books,Credit Card,2023-02-18,True,0.0
TXN_00039945,CUST_007942,10.16,Home,Apple Pay,2023-04-04,False,0.0
TXN_00039946,CUST_007942,39.61,Home,Credit Card,2023-08-30,True,20.0
TXN_00039947,CUST_007942,36.91,Books,Apple Pay,2024-09-17,False,
TXN_00039948,CUST_007942,33.45,Books,Credit Card,2024-12-13,False,0.0
TXN_00039949,CUST_007942,43.2,Electronics,Apple Pay,2024-06-29,True,10.0
TXN_00039950,CUST_007942,39.1,Home,Cash,2024-04-05,False,0.0
TXN_00039951,CUST_007942,18.42,Clothing,Apple Pay,2024-02-23,False,20.0
TXN_00039952,CUST_007942,5.0,Home,Cash,2023-04-07,False,0.0
TXN_00039953,CUST_007943,6.46,Home,PayPal,2024-10-29,True,15.0
TXN_00039954,CUST_007943,158.82,Electronics,Credit Card,2024-10-13,False,0.0
TXN_00039955,CUST_007943,31.07,Electronics,Apple Pay,2023-06-30,True,0.0
TXN_00039956,CUST_007943,49.09,Home,Credit Card,2023-01-15,True,0.0
TXN_00039957,CUST_007943,34.0,Home,Debit Card,2024-06-03,True,0.0
TXN_00039958,CUST_007943,11.5,Clothing,Debit Card,2023-10-24,False,20.0
TXN_00039959,CUST_007943,16.02,Home,PayPal,2024-01-14,True,0.0
TXN_00039960,CUST_007944,9.47,Clothing,Credit Card,2023-03-03,False,0.0
TXN_00039961,CUST_007944,15.18,Home,Debit Card,2024-02-11,False,0.0
TXN_00039962,CUST_007944,5.0,Home,Debit Card,2023-08-27,False,5.0
TXN_00039963,CUST_007944,21.89,Books,Apple Pay,2023-09-29,True,0.0
TXN_00039964,CUST_007944,35.61,Beauty,Apple Pay,2023-08-05,False,0.0
TXN_00039965,CUST_007944,7.98,Home,PayPal,2023-02-10,True,0.0
TXN_00039966,CUST_007944,23.8,Clothing,Cash,2024-12-27,False,0.0
TXN_00039967,CUST_007945,20.23,Beauty,Apple Pay,2024-07-28,False,0.0
